,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.39,2.8004354857288343,0.3996803807921557,2.1186794067829577,2.511491577476249,2.782509641919476,3.0389778287024543,3.686481191189321,0.027506230663455606
a_subj.44,3.185496908700776,0.47393978576454715,2.4234606031559953,2.8414207089714187,3.1337375074310017,3.4800463608459378,4.289420707733446,0.03304326068800879
a_subj.47,2.7145413882784935,0.432956410740492,2.0193106365323725,2.418513974481871,2.6759799107181568,2.956058068113305,3.7081003359680347,0.029318869647929624
a_subj.49,2.6536193896076505,0.4171277483018281,1.9703262937219934,2.345448542731015,2.5997697697805155,2.90852674406649,3.590689035798299,0.02753565469550374
a_subj.50,2.1319529067118803,0.33156920044095445,1.5948839632641048,1.902626528692989,2.0838117991664773,2.327882589062818,2.903506365888537,0.020392776956164618
a_subj.51,2.7903037428891055,0.3870362261643329,2.1296264266678104,2.499568078106178,2.7524133185367976,3.0429541096294024,3.6145912712298585,0.025953337718544706
a_subj.52,3.101118775013448,0.4410820826890943,2.375339386150349,2.7985440878559813,3.0466803151345503,3.354312218405153,4.0160100926406495,0.029089136687543253
a_subj.53,2.6843121956841367,0.36791643489465414,2.0589695895975955,2.4241626834625243,2.653481787170257,2.917592107669125,3.5161516459277147,0.026489606090652935
a_subj.57,2.094277212557627,0.22667919098969075,1.7408201274385522,1.929603443884976,2.0665519355005806,2.217331499394715,2.621256178238974,0.014587546430305909
a_subj.58,2.9899302227820517,0.3632585584026976,2.3042773258463116,2.7404566206719947,2.9809390099096236,3.2158348889241473,3.769360489380009,0.026272139980412685
a_subj.59,1.9184296461030488,0.2367908282911757,1.5840197305673713,1.75385943552741,1.876058275114367,2.0364913206492625,2.5292103093601046,0.016466344878490104
