subj_idx,category,stim,response,accuracy,rt,age
15,3,0,1,1,0.713,0
15,3,0,1,1,0.676,0
15,3,1,2,1,0.549,0
15,3,1,2,1,0.725,0
15,3,1,2,0,0.661,0
15,3,0,1,1,0.589,0
15,3,0,1,1,0.656,0
15,3,0,1,1,0.637,0
15,3,1,2,1,0.705,0
15,3,0,1,1,0.851,0
15,3,0,1,1,0.8,0
15,3,1,1,0,1.269,0
15,3,1,2,1,0.665,0
15,3,0,1,1,1.586,0
15,3,0,1,1,0.843,0
15,3,0,1,1,1.091,0
15,3,1,2,1,1.221,0
15,3,1,2,1,0.673,0
15,3,0,1,1,0.745,0
15,3,1,2,1,0.685,0
15,3,1,2,1,0.759,0
15,3,1,2,1,0.577,0
15,3,0,1,1,0.543,0
15,3,1,2,1,1.227,0
15,3,1,2,1,0.845,0
15,3,1,2,1,1.436,0
15,3,0,1,1,0.847,0
15,3,1,2,1,0.815,0
15,3,0,1,1,0.704,0
16,2,0,2,1,1.985,1
16,2,0,2,1,1.571,1
16,2,1,1,1,1.129,1
16,2,1,NaN,0,NaN,1
16,2,1,2,0,1.062,1
16,2,1,1,1,1.005,1
16,2,0,2,1,1.39,1
16,2,1,1,1,1.875,1
16,2,1,1,1,1.82,1
16,2,0,2,1,2.485,1
16,2,0,2,1,1.399,1
16,2,0,2,1,1.916,1
16,2,0,2,1,1.699,1
16,2,0,2,1,1.638,1
16,2,0,1,0,1.789,1
16,2,1,1,1,1.021,1
16,2,0,2,1,1.443,1
16,2,1,NaN,0,NaN,1
16,2,0,1,0,1.01,1
16,2,1,1,1,1.571,1
16,2,1,1,1,2.213,1
16,2,1,1,1,1.631,1
16,2,1,2,0,1.657,1
16,2,1,1,1,1.611,1
16,2,0,2,1,0.89,1
16,2,1,1,1,1.615,1
16,2,1,1,1,1.14,1
16,2,0,2,1,0.715,1
16,2,0,2,1,1.243,1
16,1,1,1,1,1.442,1
16,1,1,1,1,0.992,1
16,1,1,1,1,0.941,1
16,1,0,2,1,1.869,1
16,1,1,1,1,0.932,1
16,1,1,2,0,0.867,1
16,1,0,2,1,1.48,1
16,1,1,1,1,0.795,1
16,1,1,1,1,0.964,1
16,1,0,2,1,0.762,1
16,1,1,1,1,1.191,1
16,1,0,2,1,1.962,1
16,1,1,1,1,1.592,1
16,1,0,2,1,0.709,1
16,1,1,1,1,0.894,1
16,1,0,2,1,0.819,1
16,1,1,1,1,1.186,1
16,1,0,2,1,1.389,1
16,1,0,2,1,0.92,1
16,1,0,2,1,0.886,1
16,1,0,2,1,0.824,1
16,1,1,1,1,0.933,1
16,1,0,2,1,1.5,1
16,1,0,2,1,1.864,1
16,1,0,2,1,0.933,1
16,1,1,1,1,0.838,1
16,1,0,2,1,0.96,1
16,1,1,1,1,1.592,1
16,1,1,1,1,0.965,1
16,1,0,2,1,1.467,1
16,4,0,2,1,1.881,1
16,4,0,1,0,1.246,1
16,4,0,2,1,1.423,1
16,4,1,1,1,1.471,1
16,4,1,2,0,2.06,1
16,4,1,2,0,1.71,1
16,4,1,1,1,0.904,1
16,4,0,2,1,1.8,1
16,4,1,1,1,1.856,1
16,4,1,2,0,1.621,1
16,4,1,1,1,1.625,1
16,4,1,1,1,1.484,1
16,4,0,2,1,1.578,1
16,4,0,2,1,1.398,1
16,4,0,1,0,2.018,1
16,4,1,1,1,0.95,1
16,4,0,2,1,1.591,1
16,4,0,2,1,1.007,1
16,4,1,1,0,1.08,1
16,4,1,1,1,1.345,1
16,4,1,1,1,0.952,1
16,4,1,1,1,1.238,1
16,4,0,2,1,1.424,1
16,4,0,2,1,1.619,1
16,4,0,2,1,1.495,1
16,4,1,1,1,1.04,1
16,4,0,2,1,1.5,1
16,4,1,1,1,1.478,1
16,4,1,1,1,1.194,1
16,4,0,2,1,2.321,1
16,5,0,2,1,1.183,1
16,5,1,1,1,2.028,1
16,5,0,2,1,1.367,1
16,5,1,1,1,1.196,1
16,5,1,1,1,1.287,1
16,5,1,2,0,0.932,1
16,5,0,2,1,1.234,1
16,5,1,1,1,1.144,1
16,5,0,2,1,1.097,1
16,5,0,2,1,1.27,1
16,5,0,2,1,1.596,1
16,5,0,2,1,1.599,1
16,5,1,2,0,1.433,1
16,5,0,2,1,1.71,1
16,5,1,1,1,1.679,1
16,5,0,2,1,1.358,1
16,5,0,1,0,1.425,1
16,5,1,1,1,1.064,1
16,5,0,2,1,1.007,1
16,5,1,1,1,1.596,1
16,5,0,2,1,1.141,1
16,5,0,2,1,1.346,1
16,5,1,1,1,1.969,1
16,5,1,2,0,1.153,1
16,5,1,2,0,1.708,1
16,5,1,2,0,1.86,1
16,5,0,2,1,1.145,1
16,5,0,2,1,1.561,1
16,5,1,1,1,1.982,1
16,5,1,1,1,1.755,1
16,3,0,2,1,1.203,1
16,3,1,1,1,1.024,1
16,3,0,1,0,1.345,1
16,3,0,2,1,1.303,1
16,3,1,1,1,0.975,1
16,3,0,2,1,0.841,1
16,3,1,1,1,1.651,1
16,3,1,1,0,1.01,1
16,3,1,1,1,0.882,1
16,3,1,1,1,1.22,1
16,3,0,2,1,1.442,1
16,3,1,1,1,1.041,1
16,3,1,1,1,0.94,1
16,3,0,2,1,0.879,1
16,3,0,2,1,1.121,1
16,3,1,1,1,1.309,1
16,3,1,1,1,2.044,1
16,3,1,1,1,1.006,1
16,3,1,1,1,1.155,1
16,3,1,1,1,1.067,1
16,3,1,1,1,1.008,1
16,3,1,1,1,1.138,1
16,3,0,2,1,0.81,1
16,3,0,2,1,1.115,1
16,3,0,2,1,1.08,1
16,3,0,2,1,0.974,1
16,3,0,2,1,0.953,1
16,3,1,1,1,0.915,1
16,3,0,2,1,1.683,1
16,3,0,2,1,1.242,1
17,2,0,2,1,1.276,0
17,2,1,1,1,1.312,0
17,2,1,1,1,1.266,0
17,2,0,2,1,0.717,0
17,2,0,2,1,0.818,0
17,2,0,2,1,0.995,0
17,2,0,2,1,1.347,0
17,2,0,2,1,1.884,0
17,2,0,2,1,0.935,0
17,2,1,1,1,1.691,0
17,2,0,2,1,0.866,0
17,2,1,1,1,1.418,0
17,2,0,2,1,0.909,0
17,2,1,1,0,1.066,0
17,2,0,NaN,0,NaN,0
17,2,1,1,1,0.643,0
17,2,1,1,1,0.935,0
17,2,0,2,1,0.85,0
17,2,0,2,1,1.136,0
17,2,0,2,1,1.154,0
17,2,0,2,1,1.256,0
17,2,1,1,1,1.283,0
17,2,1,1,1,0.977,0
17,2,1,1,1,0.947,0
17,2,1,1,1,1.131,0
17,2,1,1,1,0.83,0
17,2,1,1,1,0.76,0
17,2,1,1,1,0.898,0
17,2,1,1,1,1.122,0
17,3,1,1,1,0.801,0
17,3,0,2,1,0.792,0
17,3,0,2,1,0.718,0
17,3,1,1,1,0.896,0
17,3,0,2,1,0.729,0
17,3,0,1,0,1.731,0
17,3,1,1,1,0.955,0
17,3,0,2,1,0.612,0
17,3,1,1,1,1.011,0
17,3,0,2,1,0.865,0
17,3,1,1,1,0.834,0
17,3,1,1,1,1.08,0
17,3,1,1,1,0.989,0
17,3,1,1,1,0.877,0
17,3,0,2,1,0.788,0
17,3,0,1,0,1.946,0
17,3,0,2,1,0.786,0
17,3,1,1,1,0.665,0
17,3,0,2,1,0.76,0
17,3,0,2,1,0.97,0
17,3,0,2,1,1.252,0
17,3,0,2,1,0.869,0
17,3,1,1,1,1.581,0
17,3,1,1,1,1.152,0
17,3,1,2,0,1.801,0
17,3,1,1,1,0.926,0
17,3,0,2,1,1.044,0
17,3,0,2,1,0.818,0
17,3,1,1,1,0.78,0
17,3,1,1,1,1.056,0
17,1,0,2,1,1.178,0
17,1,0,2,1,0.727,0
17,1,1,1,1,1.473,0
17,1,0,2,1,0.841,0
17,1,1,1,1,1.117,0
17,1,1,1,1,0.983,0
17,1,1,1,1,1.08,0
17,1,0,2,1,0.879,0
17,1,0,2,1,1.11,0
17,1,0,2,1,0.836,0
17,1,0,2,1,1.075,0
17,1,0,2,1,0.847,0
17,1,0,2,1,1.483,0
17,1,1,1,1,1.016,0
17,1,1,1,1,1.389,0
17,1,1,1,1,1.07,0
17,1,1,2,0,2.415,0
17,1,1,1,1,0.722,0
17,1,1,1,1,1.453,0
17,1,0,2,1,1.991,0
17,1,1,1,1,1.155,0
17,1,0,2,1,0.701,0
17,1,0,2,1,1.158,0
17,1,0,2,1,0.881,0
17,1,1,1,1,1.04,0
17,1,0,2,1,0.937,0
17,1,1,1,1,1.963,0
17,1,0,2,1,1.296,0
17,1,1,1,1,0.968,0
17,1,1,1,1,0.983,0
17,4,1,1,1,1.364,0
17,4,1,1,1,1.084,0
17,4,1,1,1,1.341,0
17,4,0,2,1,0.789,0
17,4,1,1,1,1.039,0
17,4,0,2,1,0.897,0
17,4,1,1,1,0.809,0
17,4,0,2,1,0.794,0
17,4,1,1,1,1.017,0
17,4,1,2,0,2.119,0
17,4,1,1,1,0.801,0
17,4,0,2,1,1.399,0
17,4,1,1,1,2.204,0
17,4,0,2,1,1.305,0
17,4,0,2,1,0.762,0
17,4,1,1,1,1.187,0
17,4,0,2,1,1.123,0
17,4,0,2,1,1.245,0
17,4,1,2,0,2.193,0
17,4,0,2,1,0.824,0
17,4,0,2,1,2.148,0
17,4,1,1,1,0.841,0
17,4,1,1,1,2.299,0
17,4,1,1,1,0.751,0
17,4,0,2,1,0.86,0
17,4,0,2,1,1.664,0
17,4,0,2,1,0.805,0
17,4,0,2,1,1.105,0
17,4,1,2,0,1.395,0
17,4,0,2,1,0.95,0
17,5,1,1,0,0.639,0
17,5,1,1,1,1.234,0
17,5,1,1,1,0.859,0
17,5,0,2,1,0.98,0
17,5,1,1,1,1.079,0
17,5,0,2,1,0.833,0
17,5,0,2,1,1.136,0
17,5,1,1,1,1.268,0
17,5,0,2,1,0.972,0
17,5,1,1,1,1.407,0
17,5,0,2,1,1.032,0
17,5,1,1,1,0.906,0
17,5,1,1,1,1.928,0
17,5,1,1,1,0.961,0
17,5,1,1,1,0.834,0
17,5,0,2,1,0.836,0
17,5,0,2,1,1.028,0
17,5,1,2,0,2.252,0
17,5,0,2,1,0.875,0
17,5,0,2,1,1.802,0
17,5,1,1,1,0.963,0
17,5,0,2,1,0.815,0
17,5,1,1,1,0.725,0
17,5,0,2,1,0.974,0
17,5,0,2,1,0.942,0
17,5,0,2,1,0.959,0
17,5,1,1,1,1.611,0
17,5,0,2,1,0.884,0
17,5,1,1,1,1.14,0
17,5,1,1,1,0.697,0
18,2,0,1,0,1.178,0
18,2,1,1,1,1.064,0
18,2,0,1,0,1.493,0
18,2,1,2,0,1.761,0
18,2,0,2,1,1.018,0
18,2,1,1,1,1.063,0
18,2,0,2,1,0.825,0
18,2,1,2,0,1.903,0
18,2,1,1,1,1.588,0
18,2,1,1,1,2.439,0
18,2,0,2,1,0.985,0
18,2,0,2,1,0.823,0
18,2,0,2,1,0.815,0
18,2,1,1,1,1.234,0
18,2,1,1,1,1.609,0
18,2,1,1,1,1.402,0
18,2,0,2,1,0.827,0
18,2,1,1,1,1.144,0
18,2,1,1,1,1.399,0
18,2,0,2,1,0.728,0
18,2,1,1,1,0.965,0
18,2,0,2,1,0.755,0
18,2,1,1,1,1.743,0
18,2,0,2,1,0.673,0
18,2,0,2,1,0.767,0
18,2,0,2,1,0.971,0
18,2,1,1,1,0.823,0
18,2,0,2,1,0.8,0
18,2,0,2,1,0.624,0
18,5,0,2,1,0.858,0
18,5,1,1,1,0.964,0
18,5,1,1,1,1.635,0
18,5,0,2,1,1.198,0
18,5,0,2,1,0.89,0
18,5,0,2,1,0.757,0
18,5,0,2,1,1.026,0
18,5,1,1,1,1.129,0
18,5,0,2,1,1.286,0
18,5,0,2,1,0.881,0
18,5,0,2,1,1.254,0
18,5,1,1,1,0.874,0
18,5,1,1,1,0.956,0
18,5,1,1,1,1.269,0
18,5,1,1,1,1.091,0
18,5,0,2,1,1.264,0
18,5,1,1,1,0.987,0
18,5,0,2,1,1.595,0
18,5,1,1,1,1.046,0
18,5,1,1,1,0.974,0
18,5,1,1,1,1.523,0
18,5,1,1,1,0.852,0
18,5,0,2,1,0.952,0
18,5,1,1,1,0.864,0
18,5,0,2,1,1.315,0
18,5,0,2,1,0.846,0
18,5,0,2,1,0.934,0
18,5,0,2,1,1.049,0
18,5,1,1,1,1.153,0
18,5,1,1,1,1.104,0
18,3,0,2,1,0.888,0
18,3,0,2,1,0.709,0
18,3,1,1,1,0.753,0
18,3,1,1,1,1.677,0
18,3,1,1,1,1.216,0
18,3,1,1,1,0.776,0
18,3,1,1,1,1.271,0
18,3,0,2,1,0.798,0
18,3,0,2,1,0.968,0
18,3,1,1,1,0.775,0
18,3,0,2,1,0.629,0
18,3,1,1,1,1.051,0
18,3,1,1,1,0.964,0
18,3,0,2,1,0.667,0
18,3,0,2,1,1.007,0
18,3,1,1,1,1.131,0
18,3,1,1,1,0.782,0
18,3,1,1,1,0.83,0
18,3,0,2,1,0.692,0
18,3,0,2,1,0.814,0
18,3,0,2,1,0.837,0
18,3,0,2,1,0.734,0
18,3,0,2,1,0.645,0
18,3,0,2,1,0.699,0
18,3,1,1,1,0.786,0
18,3,0,2,1,0.917,0
18,3,0,2,1,0.69,0
18,3,1,1,1,0.679,0
18,3,1,1,1,0.783,0
18,3,1,1,1,0.884,0
18,1,1,1,1,0.716,0
18,1,0,2,1,1.502,0
18,1,0,2,1,0.732,0
18,1,0,2,1,0.861,0
18,1,1,1,1,1.066,0
18,1,0,2,1,1.257,0
18,1,0,2,1,0.964,0
18,1,1,1,1,1.038,0
18,1,1,1,1,1.021,0
18,1,1,1,1,0.791,0
18,1,1,1,1,1.086,0
18,1,0,2,1,0.817,0
18,1,0,2,1,0.708,0
18,1,1,1,1,0.792,0
18,1,1,1,1,0.976,0
18,1,1,1,1,1.052,0
18,1,1,1,1,1.498,0
18,1,1,1,1,0.801,0
18,1,1,1,1,1.091,0
18,1,0,2,1,0.839,0
18,1,0,2,1,0.706,0
18,1,0,2,1,0.737,0
18,1,0,2,1,1.018,0
18,1,0,2,1,0.764,0
18,1,0,2,1,0.697,0
18,1,1,1,1,0.616,0
18,1,0,2,1,0.978,0
18,1,1,1,1,0.78,0
18,1,1,1,1,0.92,0
18,1,0,2,1,0.719,0
18,4,1,1,1,0.787,0
18,4,1,1,1,0.89,0
18,4,1,1,1,0.739,0
18,4,1,2,0,1.4,0
18,4,1,2,0,1.09,0
18,4,1,1,1,1.78,0
18,4,0,2,1,1.003,0
18,4,0,2,1,0.993,0
18,4,1,1,1,0.733,0
18,4,1,1,1,1.51,0
18,4,0,2,1,1.252,0
18,4,0,2,1,0.839,0
18,4,0,2,1,0.775,0
18,4,0,2,1,0.828,0
18,4,0,2,1,0.67,0
18,4,1,1,1,1.231,0
18,4,0,2,1,2.031,0
18,4,1,1,1,0.617,0
18,4,0,2,1,0.735,0
18,4,1,1,1,0.675,0
18,4,0,2,1,0.711,0
18,4,0,2,1,0.743,0
18,4,0,2,1,0.824,0
18,4,0,2,1,0.998,0
18,4,1,1,1,0.681,0
18,4,0,2,1,0.793,0
18,4,1,1,1,0.618,0
18,4,1,1,1,0.989,0
18,4,0,2,1,1.669,0
18,4,1,1,1,1.292,0
20,3,1,1,1,1.648,0
20,3,0,2,1,1.755,0
20,3,0,2,1,1.371,0
20,3,1,1,1,2.389,0
20,3,0,2,1,1.177,0
20,3,1,1,1,1.604,0
20,3,1,1,1,1.184,0
20,3,1,1,1,1.012,0
20,3,0,2,1,1.05,0
20,3,0,2,1,1.538,0
20,3,0,2,1,1.173,0
20,3,0,2,1,1.037,0
20,3,0,2,1,0.962,0
20,3,1,1,1,1.61,0
20,3,1,1,1,1.964,0
20,3,0,2,1,1.557,0
20,3,0,2,1,1.254,0
20,3,0,2,1,1.636,0
20,3,0,2,1,1.054,0
20,3,0,2,1,1.556,0
20,3,1,1,1,2.128,0
20,3,1,1,1,1.431,0
20,3,0,2,1,1.706,0
20,3,1,1,1,1.453,0
20,3,1,1,1,1.353,0
20,3,0,2,1,1.921,0
20,3,1,1,1,1.153,0
20,3,1,1,1,0.835,0
20,3,1,1,1,1.327,0
20,2,1,1,1,1.58,0
20,2,0,2,1,1.451,0
20,2,0,2,1,1.1,0
20,2,0,2,1,1.141,0
20,2,1,1,1,1.517,0
20,2,1,1,1,1.137,0
20,2,1,1,1,1.546,0
20,2,1,1,1,1.003,0
20,2,1,1,1,1.663,0
20,2,1,1,1,1.925,0
20,2,1,NaN,0,NaN,0
20,2,1,1,1,1.764,0
20,2,0,2,1,2.24,0
20,2,1,1,1,1.22,0
20,2,0,NaN,0,NaN,0
20,2,1,2,0,1.443,0
20,2,1,1,1,1.609,0
20,2,0,2,1,1.305,0
20,2,0,2,1,2.199,0
20,2,1,2,0,2.245,0
20,2,0,2,1,1.471,0
20,2,0,2,1,1.267,0
20,2,1,1,1,1.864,0
20,2,0,2,1,1.544,0
20,2,0,NaN,0,NaN,0
20,2,0,2,1,1.124,0
20,2,1,2,0,1.895,0
20,2,0,2,1,2.017,0
20,2,0,2,1,1.629,0
20,2,0,2,1,1.929,0
20,5,1,1,1,0.837,0
20,5,1,1,1,1.148,0
20,5,0,2,1,1.16,0
20,5,0,2,1,1.919,0
20,5,1,2,0,1.41,0
20,5,0,2,1,2.358,0
20,5,0,2,1,1.634,0
20,5,1,2,0,2.335,0
20,5,1,1,1,1.702,0
20,5,1,1,0,1.643,0
20,5,0,1,0,2.122,0
20,5,1,1,1,0.984,0
20,5,1,1,1,2.317,0
20,5,1,NaN,0,NaN,0
20,5,1,1,1,1.88,0
20,5,1,1,1,1.583,0
20,5,0,NaN,0,NaN,0
20,5,0,2,1,1.889,0
20,5,0,2,1,1.005,0
20,5,0,2,1,2.352,0
20,5,0,NaN,0,NaN,0
20,5,0,NaN,0,NaN,0
20,5,1,1,1,1.061,0
20,5,0,2,1,0.998,0
20,5,0,NaN,0,NaN,0
20,5,1,1,1,1.424,0
20,5,1,1,1,1.173,0
20,5,1,1,1,1.692,0
20,5,1,NaN,0,NaN,0
20,5,0,2,1,1.74,0
20,1,0,2,1,1.624,0
20,1,0,2,1,1.872,0
20,1,1,1,1,1.218,0
20,1,1,1,1,1.005,0
20,1,1,1,1,0.892,0
20,1,0,2,1,1.374,0
20,1,1,1,1,1.193,0
20,1,1,1,1,1.033,0
20,1,1,1,1,0.864,0
20,1,0,2,1,1.684,0
20,1,0,2,1,1.062,0
20,1,0,2,1,1.551,0
20,1,1,1,1,1.434,0
20,1,1,1,1,1.078,0
20,1,0,2,1,1.505,0
20,1,0,2,1,1.336,0
20,1,0,2,1,0.973,0
20,1,0,2,1,1.307,0
20,1,1,1,1,1.155,0
20,1,0,2,1,1.056,0
20,1,1,1,1,0.822,0
20,1,1,1,1,1.347,0
20,1,1,1,1,2.143,0
20,1,1,1,1,1.414,0
20,1,0,2,1,1.311,0
20,1,0,2,1,0.695,0
20,1,1,1,1,0.822,0
20,1,0,2,1,1.826,0
20,1,1,1,1,0.921,0
20,1,0,2,1,0.849,0
20,4,1,1,1,0.928,0
20,4,1,1,1,1.022,0
20,4,0,2,1,1.022,0
20,4,1,1,1,1.844,0
20,4,1,1,1,1.564,0
20,4,0,2,1,1.556,0
20,4,0,2,1,0.97,0
20,4,1,1,1,1.157,0
20,4,0,2,1,0.785,0
20,4,1,2,0,1.337,0
20,4,0,2,1,1.192,0
20,4,0,2,1,1.369,0
20,4,1,NaN,0,NaN,0
20,4,1,1,1,1.066,0
20,4,1,1,1,1.749,0
20,4,0,2,1,2.088,0
20,4,0,2,1,1.226,0
20,4,0,2,1,1.229,0
20,4,0,2,1,1.317,0
20,4,1,1,1,1.639,0
20,4,1,2,0,2.42,0
20,4,0,2,1,1.341,0
20,4,0,2,1,1.394,0
20,4,1,1,1,1.476,0
20,4,0,2,1,1.145,0
20,4,0,2,1,2.039,0
20,4,1,2,0,1.625,0
20,4,1,1,1,0.921,0
20,4,0,2,1,1.108,0
20,4,1,1,1,0.918,0
21,4,0,2,1,1.547,1
21,4,0,NaN,0,NaN,1
21,4,0,1,0,1.876,1
21,4,1,1,1,1.289,1
21,4,1,1,1,2.074,1
21,4,0,2,1,0.838,1
21,4,0,2,1,1.28,1
21,4,1,1,1,1.626,1
21,4,1,1,1,1.396,1
21,4,1,1,1,0.974,1
21,4,1,1,1,1.133,1
21,4,0,2,1,1.209,1
21,4,1,1,1,1.963,1
21,4,0,2,1,2.18,1
21,4,0,2,1,1.138,1
21,4,1,1,1,1.635,1
21,4,0,2,1,1.245,1
21,4,1,1,1,1.45,1
21,4,0,2,1,1.014,1
21,4,0,2,1,1.245,1
21,4,1,1,1,1.089,1
21,4,1,1,1,1.113,1
21,4,1,1,1,1.16,1
21,4,1,1,1,1.07,1
21,4,0,1,0,1.649,1
21,4,1,1,1,0.931,1
21,4,0,2,1,1.041,1
21,4,1,1,1,1.26,1
21,4,0,2,1,1.16,1
21,5,0,2,1,1.472,1
21,5,1,1,1,1.658,1
21,5,1,1,1,1.7,1
21,5,1,1,1,1.326,1
21,5,0,NaN,0,NaN,1
21,5,0,1,0,0.962,1
21,5,0,2,1,1.389,1
21,5,0,2,1,1.373,1
21,5,0,2,1,1.281,1
21,5,1,1,1,1.975,1
21,5,0,2,1,2.269,1
21,5,1,2,0,2.186,1
21,5,0,2,1,1.171,1
21,5,1,1,1,1.422,1
21,5,1,1,1,1.272,1
21,5,1,1,1,1.986,1
21,5,0,2,1,1.115,1
21,5,1,1,1,1.76,1
21,5,0,2,1,1.213,1
21,5,0,2,1,1.22,1
21,5,1,1,1,1.187,1
21,5,1,2,0,1.284,1
21,5,1,1,1,1.242,1
21,5,0,2,1,1.02,1
21,5,0,2,1,0.998,1
21,5,1,1,1,1.758,1
21,5,0,2,1,1.427,1
21,5,1,1,1,1.663,1
21,5,0,2,1,0.818,1
21,5,1,1,1,1.26,1
21,1,0,2,1,1.238,1
21,1,1,1,1,1.105,1
21,1,1,1,1,1.435,1
21,1,1,1,1,1.223,1
21,1,0,1,0,1.215,1
21,1,1,1,1,1.04,1
21,1,1,1,1,0.893,1
21,1,0,2,1,1.92,1
21,1,0,2,1,1.853,1
21,1,1,1,1,0.995,1
21,1,1,1,1,1.821,1
21,1,0,2,1,1.385,1
21,1,1,1,1,1.199,1
21,1,0,2,1,1.142,1
21,1,1,1,1,1.227,1
21,1,1,1,1,1.157,1
21,1,1,2,1,2.085,1
21,1,1,1,1,1.183,1
21,1,0,2,1,1.411,1
21,1,0,2,1,1.011,1
21,1,1,1,0,0.957,1
21,1,1,1,0,1.047,1
21,1,0,2,1,0.85,1
21,1,0,2,1,0.929,1
21,1,1,1,1,0.891,1
21,1,1,1,1,0.976,1
21,1,0,2,1,1.167,1
21,1,1,1,1,0.921,1
21,1,0,2,1,1.156,1
21,1,1,1,1,1.121,1
21,2,0,1,0,1.808,1
21,2,1,1,1,1.541,1
21,2,0,2,1,2.104,1
21,2,1,1,1,1.813,1
21,2,1,1,1,1.772,1
21,2,1,1,1,1.271,1
21,2,0,2,1,1.501,1
21,2,1,1,1,1.124,1
21,2,0,2,1,1.092,1
21,2,1,1,1,1.727,1
21,2,0,2,1,1.433,1
21,2,0,2,1,1.565,1
21,2,1,1,1,1.076,1
21,2,1,2,0,1.027,1
21,2,0,2,1,1.026,1
21,2,1,1,1,1.693,1
21,2,1,1,1,1.031,1
21,2,0,2,1,1.195,1
21,2,1,1,1,0.85,1
21,2,0,1,0,1.652,1
21,2,0,2,1,1.716,1
21,2,0,2,1,1.644,1
21,2,1,1,1,1.162,1
21,2,0,1,0,2.013,1
21,2,1,2,0,2.204,1
21,2,1,1,1,1.987,1
21,2,0,2,1,1.144,1
21,2,1,1,1,1.106,1
21,2,0,2,1,1.072,1
21,2,0,1,0,1.896,1
21,3,0,2,1,1.516,1
21,3,0,1,0,1.151,1
21,3,0,2,1,1.092,1
21,3,0,2,1,1.266,1
21,3,1,1,1,1.164,1
21,3,0,2,1,1.294,1
21,3,1,1,1,1.11,1
21,3,0,2,1,1.835,1
21,3,1,1,1,1.002,1
21,3,1,1,1,0.816,1
21,3,1,1,1,1.597,1
21,3,1,1,1,1.468,1
21,3,1,1,1,1.041,1
21,3,1,1,1,1.009,1
21,3,1,1,1,0.98,1
21,3,0,2,1,0.908,1
21,3,1,1,1,1.467,1
21,3,0,2,1,1.366,1
21,3,1,1,1,0.854,1
21,3,0,2,1,1.107,1
21,3,1,1,1,1.765,1
21,3,0,2,1,0.929,1
21,3,0,2,1,1.064,1
21,3,0,2,1,1.121,1
21,3,1,1,1,1.202,1
21,3,0,2,1,1.161,1
21,3,0,2,1,0.981,1
21,3,1,1,1,1.361,1
21,3,1,1,1,1.015,1
21,3,0,2,1,1.4,1
22,2,0,2,1,0.824,0
22,2,1,1,1,1.368,0
22,2,1,1,1,0.97,0
22,2,0,2,1,0.679,0
22,2,0,2,1,0.928,0
22,2,1,1,1,1.044,0
22,2,1,1,1,0.75,0
22,2,0,2,1,0.818,0
22,2,0,2,1,1.205,0
22,2,1,1,1,1.009,0
22,2,0,2,1,0.868,0
22,2,1,1,1,0.96,0
22,2,0,2,1,0.587,0
22,2,1,1,1,0.905,0
22,2,1,2,0,0.98,0
22,2,1,2,0,0.994,0
22,2,0,2,1,0.823,0
22,2,0,2,1,0.79,0
22,2,0,2,1,0.823,0
22,2,1,1,1,0.987,0
22,2,1,1,1,0.883,0
22,2,0,2,1,0.708,0
22,2,0,2,1,1.222,0
22,2,1,1,1,0.768,0
22,2,0,2,1,1.438,0
22,2,1,1,1,0.766,0
22,2,1,1,1,0.86,0
22,2,1,1,1,0.945,0
22,2,0,2,1,0.638,0
22,4,0,2,1,0.753,0
22,4,0,2,1,0.743,0
22,4,1,1,1,0.801,0
22,4,0,2,1,0.736,0
22,4,1,1,1,0.741,0
22,4,0,2,1,0.778,0
22,4,0,2,1,0.781,0
22,4,1,1,1,0.883,0
22,4,1,1,1,0.798,0
22,4,1,1,1,1.031,0
22,4,1,1,1,1.25,0
22,4,1,1,1,0.818,0
22,4,1,1,1,0.935,0
22,4,0,2,1,0.81,0
22,4,0,2,1,1.496,0
22,4,0,2,1,0.877,0
22,4,1,1,1,0.818,0
22,4,0,2,1,0.608,0
22,4,0,2,1,0.823,0
22,4,1,1,1,0.784,0
22,4,0,2,1,0.754,0
22,4,1,1,1,0.776,0
22,4,1,1,1,0.907,0
22,4,1,1,1,0.784,0
22,4,1,1,1,1.272,0
22,4,0,2,1,0.715,0
22,4,0,2,1,0.718,0
22,4,0,2,1,1.04,0
22,4,1,1,1,0.827,0
22,4,1,1,0,1.058,0
22,1,0,2,1,0.68,0
22,1,0,2,1,0.647,0
22,1,1,1,1,0.69,0
22,1,0,2,1,0.575,0
22,1,1,1,1,0.846,0
22,1,1,1,1,0.61,0
22,1,1,1,1,0.604,0
22,1,0,2,1,0.717,0
22,1,1,1,1,1.239,0
22,1,0,2,1,1.426,0
22,1,1,1,1,0.719,0
22,1,1,2,1,1.355,0
22,1,0,2,1,0.752,0
22,1,1,1,1,0.925,0
22,1,1,1,1,0.951,0
22,1,0,2,1,0.677,0
22,1,0,2,1,0.741,0
22,1,1,1,1,0.823,0
22,1,0,2,1,0.587,0
22,1,0,2,1,0.734,0
22,1,0,2,1,1.239,0
22,1,1,1,0,0.67,0
22,1,1,1,1,0.871,0
22,1,1,1,1,0.745,0
22,1,1,1,1,0.989,0
22,1,1,1,1,0.716,0
22,1,0,1,0,1.145,0
22,1,1,1,1,0.668,0
22,1,0,2,1,0.837,0
22,1,1,1,1,0.736,0
22,5,1,1,1,0.886,0
22,5,1,1,1,0.644,0
22,5,1,1,1,0.841,0
22,5,1,1,1,0.773,0
22,5,1,1,1,0.742,0
22,5,0,2,1,0.622,0
22,5,0,2,1,0.642,0
22,5,1,1,1,0.635,0
